Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN34486,1,0,0,1,meal_plan_1,0,room_type1,74,9/24/2018,offline,0,0,0,97.92,0,not_canceled
INN34487,1,0,1,0,not_selected,0,room_type1,14,12/14/2017,online,0,0,0,57.75,0,not_canceled
INN34488,2,0,2,2,meal_plan_1,0,room_type1,6,1/29/2018,offline,0,0,0,72,0,not_canceled
INN34489,2,0,0,2,meal_plan_2,0,room_type1,69,9/22/2017,offline,0,0,0,106,0,not_canceled
INN34490,1,0,0,2,not_selected,0,room_type1,8,12/16/2018,online,0,0,0,63.4,0,not_canceled
INN34491,2,0,0,3,meal_plan_1,0,room_type1,44,2/17/2018,offline,0,0,0,75,0,not_canceled
INN34492,2,0,1,2,meal_plan_1,0,room_type1,57,6/10/2018,offline,0,0,0,90.67,1,not_canceled
INN34493,2,0,0,3,meal_plan_1,0,room_type1,51,10/4/2018,online,0,0,0,118.8,1,not_canceled
INN34494,3,0,0,2,meal_plan_1,0,room_type4,111,5/20/2018,online,0,0,0,159.3,1,canceled
INN34495,2,0,0,2,not_selected,0,room_type1,18,4/14/2018,online,0,0,0,115,0,canceled
INN34496,1,0,0,2,meal_plan_1,0,room_type1,164,10/2/2017,offline,0,0,0,100,0,not_canceled
INN34497,2,0,0,2,meal_plan_2,0,room_type1,104,10/6/2017,offline,0,0,0,114,1,canceled
INN34498,2,0,2,2,meal_plan_1,0,room_type1,60,9/10/2018,online,0,0,0,135.9,1,canceled
INN34499,2,0,0,3,not_selected,0,room_type1,45,2/24/2018,online,0,0,0,67.5,1,canceled
INN34500,2,0,0,2,meal_plan_2,0,room_type1,273,7/17/2017,offline,0,0,0,109,0,canceled
INN34501,1,0,2,3,meal_plan_2,0,room_type4,79,9/15/2018,online,0,0,0,183.6,1,canceled
INN34502,2,0,0,1,not_selected,0,room_type4,15,9/17/2017,online,0,0,0,115,3,not_canceled
INN34503,2,0,0,2,meal_plan_1,0,room_type1,7,8/16/2018,online,0,0,0,150,1,not_canceled
INN34504,2,0,2,2,meal_plan_1,1,room_type4,22,1/1/2018,online,0,0,0,120.5,0,not_canceled
INN34505,1,0,0,2,meal_plan_1,0,room_type1,37,10/22/2017,online,0,0,0,90.9,1,not_canceled
INN34506,2,0,2,0,meal_plan_1,0,room_type1,61,10/4/2017,offline,0,0,0,91,0,not_canceled
INN34507,2,0,2,5,not_selected,0,room_type1,117,11/4/2018,online,0,0,0,126,1,canceled
INN34508,2,0,0,1,not_selected,0,room_type1,77,5/7/2018,online,0,0,0,116.1,1,not_canceled
INN34509,1,0,2,1,meal_plan_1,0,room_type1,116,2/28/2018,offline,0,0,0,61,0,canceled
INN34510,2,0,0,2,meal_plan_1,0,room_type4,70,9/15/2018,online,0,0,0,149.4,0,canceled
INN34511,2,1,0,1,meal_plan_1,0,room_type6,44,7/9/2018,online,0,0,0,189.9,2,not_canceled
INN34512,1,0,1,3,meal_plan_1,1,room_type1,1,5/9/2018,online,0,0,0,103.71,0,not_canceled
INN34513,2,0,0,2,meal_plan_2,0,room_type1,39,8/14/2017,offline,0,0,0,101.5,0,not_canceled
INN34514,2,0,0,2,meal_plan_1,0,room_type1,71,11/25/2018,offline,0,0,0,75,0,not_canceled
INN34515,2,0,1,2,meal_plan_1,0,room_type1,133,8/15/2018,offline,0,0,0,86.36,0,canceled
INN34516,2,0,1,2,not_selected,0,room_type1,69,11/25/2018,online,0,0,0,74.8,1,not_canceled
INN34517,1,0,0,2,meal_plan_1,0,room_type1,12,10/12/2018,corporate,1,0,4,65,1,not_canceled
INN34518,2,0,0,3,meal_plan_1,0,room_type1,177,6/30/2018,offline,0,0,0,72.25,1,not_canceled
INN34519,1,0,0,2,meal_plan_1,0,room_type1,14,9/30/2017,online,0,0,0,110.5,1,not_canceled
INN34520,1,0,0,1,meal_plan_1,1,room_type1,9,4/21/2018,corporate,0,0,0,104,0,not_canceled
INN34521,2,0,0,3,meal_plan_1,0,room_type1,90,5/10/2018,offline,0,0,0,75,0,not_canceled
INN34522,2,0,1,3,meal_plan_1,0,room_type1,56,11/10/2018,offline,0,0,0,75,0,not_canceled
INN34523,2,0,0,2,not_selected,0,room_type1,67,5/13/2018,online,0,0,0,116.1,0,canceled
INN34524,2,0,2,1,meal_plan_1,0,room_type4,41,10/15/2018,online,0,0,0,145.2,2,not_canceled
INN34525,2,0,1,2,meal_plan_1,0,room_type1,191,6/3/2018,offline,0,0,0,132,0,canceled
INN34526,2,0,0,3,meal_plan_1,0,room_type4,41,10/11/2018,online,0,0,0,151.5,3,not_canceled
INN34527,2,0,0,2,meal_plan_2,0,room_type1,291,8/19/2018,offline,0,0,0,115,0,canceled
INN34528,1,0,1,2,not_selected,0,room_type5,60,11/7/2018,online,0,0,0,204,0,canceled
INN34529,2,0,0,2,not_selected,0,room_type1,12,10/1/2017,online,0,0,0,117.04,1,not_canceled
INN34530,2,0,0,3,not_selected,0,room_type1,35,8/31/2018,online,0,0,0,99,0,not_canceled
INN34531,2,0,2,2,meal_plan_1,0,room_type4,95,5/20/2018,online,0,0,0,132.6,0,not_canceled
INN34532,3,0,2,0,meal_plan_1,0,room_type4,34,10/2/2018,online,0,0,0,122.45,1,not_canceled
INN34533,1,0,2,8,meal_plan_1,0,room_type1,45,11/1/2018,online,0,0,0,95.74,0,canceled
INN34534,2,0,2,0,meal_plan_1,0,room_type1,5,9/20/2017,corporate,1,1,0,100,0,not_canceled
INN34535,2,0,2,3,not_selected,0,room_type1,55,12/24/2018,online,0,0,0,80.24,2,not_canceled
INN34536,2,0,1,2,meal_plan_1,0,room_type1,273,6/24/2018,online,0,0,0,94.5,0,canceled
INN34537,2,0,2,2,not_selected,0,room_type1,126,5/15/2018,online,0,0,0,89.25,0,canceled
INN34538,2,0,1,2,meal_plan_1,0,room_type1,191,6/3/2018,offline,0,0,0,132,0,canceled
INN34539,2,0,0,2,meal_plan_2,0,room_type1,68,9/29/2017,online,0,0,0,0,0,not_canceled
INN34540,1,0,0,1,meal_plan_1,0,room_type1,1,9/18/2017,complementary,1,0,4,0,1,not_canceled
INN34541,2,0,1,2,meal_plan_1,0,room_type4,9,2/12/2018,offline,0,0,0,48.67,0,not_canceled
INN34542,1,0,0,3,meal_plan_1,0,room_type1,335,10/13/2018,offline,0,0,0,80,0,not_canceled
INN34543,2,0,2,6,meal_plan_1,0,room_type1,153,6/7/2018,online,0,0,0,111.78,0,canceled
INN34544,2,1,0,1,meal_plan_1,0,room_type1,55,9/15/2018,online,0,0,0,152.1,1,not_canceled
INN34545,1,0,0,2,meal_plan_1,0,room_type1,11,8/18/2017,corporate,0,0,0,67,0,canceled
INN34546,2,0,2,2,meal_plan_1,0,room_type1,56,9/25/2017,offline,0,0,0,185,0,not_canceled
INN34547,2,0,0,2,not_selected,0,room_type1,49,7/1/2018,online,0,0,0,107.1,0,canceled
INN34548,2,0,2,4,meal_plan_1,0,room_type1,75,6/8/2018,offline,0,0,0,80.75,0,not_canceled
INN34549,3,0,1,3,meal_plan_1,0,room_type4,40,3/24/2018,online,0,0,0,152.33,2,not_canceled
INN34550,2,0,2,5,meal_plan_1,0,room_type1,196,8/1/2018,offline,0,0,0,72.25,0,not_canceled
INN34551,2,0,2,1,meal_plan_1,0,room_type1,186,8/14/2018,offline,0,0,0,112,0,canceled
INN34552,2,0,2,1,meal_plan_1,0,room_type4,97,4/16/2018,online,0,0,0,102.3,0,not_canceled
INN34553,2,0,2,0,meal_plan_1,0,room_type1,18,12/6/2017,online,0,0,0,107,0,not_canceled
INN34554,2,0,2,1,meal_plan_1,0,room_type1,29,2/13/2018,offline,0,0,0,38.67,0,not_canceled
INN34555,2,0,2,3,meal_plan_1,0,room_type1,212,5/20/2018,offline,0,0,0,78,0,canceled
INN34556,2,0,0,2,meal_plan_1,0,room_type4,85,5/26/2018,online,0,0,0,140.4,0,canceled
INN34557,2,0,1,2,meal_plan_1,0,room_type1,117,10/24/2018,offline,0,0,0,80.75,0,not_canceled
INN34558,2,0,2,3,meal_plan_1,0,room_type4,140,7/31/2018,online,0,0,0,113.9,0,canceled
INN34559,3,0,0,3,meal_plan_1,0,room_type4,267,10/26/2018,online,0,0,0,128.7,1,canceled
INN34560,2,0,2,6,meal_plan_1,0,room_type1,71,7/12/2018,offline,0,0,0,93.6,0,canceled
INN34561,2,2,2,3,meal_plan_1,0,room_type6,99,5/19/2018,online,0,0,0,187.85,0,not_canceled
INN34562,2,0,2,1,meal_plan_2,0,room_type1,124,8/8/2017,offline,0,0,0,94.5,0,canceled
INN34563,2,0,1,2,meal_plan_1,0,room_type1,46,1/22/2018,offline,0,0,0,60,0,not_canceled
INN34564,3,0,1,1,meal_plan_1,0,room_type4,27,6/18/2018,online,0,0,0,177,1,not_canceled
INN34565,2,0,2,2,meal_plan_1,0,room_type4,68,11/29/2017,offline,0,0,0,60,0,not_canceled
INN34566,2,0,0,2,not_selected,0,room_type1,36,10/28/2018,online,0,0,0,109,2,not_canceled
INN34567,2,2,0,1,meal_plan_1,0,room_type6,7,7/29/2018,online,0,0,0,201,1,not_canceled
INN34568,2,0,0,1,meal_plan_1,0,room_type4,101,8/11/2018,online,0,0,0,101.18,1,not_canceled
INN34569,2,0,0,1,meal_plan_1,0,room_type1,87,4/14/2018,online,0,0,0,74.15,0,canceled
INN34570,2,0,1,2,meal_plan_1,0,room_type1,0,5/2/2018,online,0,0,0,0,0,not_canceled
INN34571,3,0,1,1,meal_plan_1,0,room_type4,35,10/15/2018,online,0,0,0,175.5,1,not_canceled
INN34572,2,0,1,2,meal_plan_1,0,room_type1,77,9/25/2017,offline,0,0,0,136,0,not_canceled
INN34573,2,0,0,2,meal_plan_1,0,room_type1,317,9/15/2018,offline,0,0,0,120,0,canceled
INN34574,3,0,1,2,meal_plan_1,0,room_type1,152,8/5/2018,online,0,0,0,110.65,2,canceled
INN34575,2,0,1,3,meal_plan_1,0,room_type4,15,6/13/2018,online,0,0,0,136,0,canceled
INN34576,2,0,0,3,not_selected,0,room_type1,24,5/12/2018,online,0,0,0,99.33,1,not_canceled
INN34577,2,0,1,2,meal_plan_2,0,room_type1,418,9/26/2018,offline,0,0,0,107,0,canceled
INN34578,2,1,2,3,meal_plan_1,0,room_type1,146,7/31/2018,online,0,0,0,116.45,1,not_canceled
INN34579,1,0,0,1,meal_plan_1,0,room_type1,0,9/17/2017,complementary,0,0,0,0,0,not_canceled
INN34580,2,0,2,5,meal_plan_1,0,room_type4,49,11/16/2018,online,0,0,0,101.51,1,not_canceled
INN34581,1,0,0,1,meal_plan_1,0,room_type1,6,4/7/2018,corporate,0,0,0,88.2,0,not_canceled
INN34582,2,0,0,4,meal_plan_1,0,room_type6,158,5/25/2018,online,0,0,0,198.9,0,canceled
INN34583,1,0,2,1,meal_plan_1,0,room_type1,2,5/15/2018,corporate,1,3,32,65,0,not_canceled
INN34584,3,0,1,0,meal_plan_1,0,room_type4,40,10/2/2018,online,0,0,0,158.4,1,not_canceled
INN34585,2,0,2,1,meal_plan_1,0,room_type1,172,7/3/2018,online,0,0,0,96.3,2,not_canceled
INN34586,2,0,0,1,not_selected,0,room_type1,1,7/20/2018,online,0,0,0,99,1,not_canceled
INN34587,2,0,0,2,meal_plan_2,0,room_type1,74,9/18/2017,offline,0,0,0,101.5,0,not_canceled
INN34588,1,0,0,1,meal_plan_1,0,room_type1,6,6/8/2018,corporate,1,0,4,65,1,not_canceled
INN34589,1,0,1,0,meal_plan_1,0,room_type1,118,9/18/2018,offline,0,0,0,125,0,canceled
INN34590,1,0,1,2,meal_plan_1,0,room_type1,61,5/13/2018,online,0,0,0,121.5,0,not_canceled
INN34591,2,0,2,1,meal_plan_2,0,room_type1,138,8/22/2017,offline,0,0,0,94.5,0,canceled
INN34592,2,0,0,3,meal_plan_1,0,room_type1,92,4/7/2018,online,0,0,0,93.3,1,not_canceled
INN34593,2,0,0,3,meal_plan_1,0,room_type4,8,8/17/2018,online,0,0,0,116.78,1,not_canceled
INN34594,2,0,2,1,meal_plan_1,0,room_type1,205,5/29/2018,offline,0,0,0,90,0,canceled
INN34595,1,0,0,2,meal_plan_1,0,room_type1,57,10/28/2017,online,0,0,0,85.5,3,not_canceled
INN34596,2,0,0,4,not_selected,0,room_type1,100,4/26/2018,online,0,0,0,82.88,0,canceled
INN34597,1,0,0,1,meal_plan_1,0,room_type1,0,3/24/2018,offline,0,0,0,75,0,not_canceled
INN34598,1,0,2,2,meal_plan_1,0,room_type1,28,2/5/2018,online,0,0,0,76.95,0,canceled
INN34599,2,0,2,2,meal_plan_1,0,room_type4,47,11/7/2017,offline,0,0,0,60,1,not_canceled
INN34600,2,2,1,4,meal_plan_1,0,room_type7,36,7/27/2018,online,0,0,0,278.9,0,canceled
INN34601,1,0,0,1,meal_plan_1,0,room_type1,12,6/8/2018,offline,0,0,0,90,1,not_canceled
INN34602,2,1,1,0,meal_plan_1,0,room_type1,16,6/27/2018,online,0,0,0,134.8,1,not_canceled
INN34603,2,1,1,2,meal_plan_1,0,room_type1,81,8/12/2018,online,0,0,0,134.1,0,canceled
INN34604,2,0,0,3,meal_plan_1,0,room_type1,304,11/3/2018,offline,0,0,0,89,0,canceled
INN34605,2,0,0,3,not_selected,0,room_type1,0,7/6/2018,online,0,0,0,145.67,0,not_canceled
INN34606,1,0,1,0,meal_plan_1,0,room_type1,5,9/26/2018,corporate,1,0,3,65,1,not_canceled
INN34607,2,0,1,2,meal_plan_1,0,room_type1,66,10/9/2017,offline,0,0,0,75,0,not_canceled
INN34608,2,2,2,4,meal_plan_1,0,room_type6,54,4/29/2018,online,0,0,0,187.85,0,canceled
INN34609,3,0,2,5,meal_plan_1,0,room_type4,126,8/1/2018,online,0,0,0,140.27,0,canceled
INN34610,2,0,1,2,meal_plan_1,0,room_type1,81,3/25/2018,offline,0,0,0,65,0,not_canceled
INN34611,1,0,0,2,meal_plan_1,0,room_type1,164,10/2/2017,offline,0,0,0,100,0,not_canceled
INN34612,2,0,2,2,meal_plan_1,0,room_type4,148,5/29/2018,online,0,0,0,108.16,1,not_canceled
INN34613,2,0,2,0,meal_plan_1,0,room_type1,61,10/4/2017,offline,0,0,0,91,0,not_canceled
INN34614,2,0,1,2,meal_plan_1,0,room_type1,267,9/30/2018,offline,0,0,0,95,0,canceled
INN34615,1,0,1,3,meal_plan_1,0,room_type4,12,9/19/2018,corporate,0,0,0,110,0,canceled
INN34616,2,0,2,1,meal_plan_1,0,room_type1,49,12/5/2017,online,0,0,0,106.2,2,not_canceled
INN34617,2,0,0,4,meal_plan_1,0,room_type1,175,8/31/2018,online,0,0,0,112.63,0,canceled
INN34618,2,0,0,2,meal_plan_2,0,room_type1,63,9/4/2017,offline,0,0,0,116,0,not_canceled
INN34619,2,1,1,0,meal_plan_1,0,room_type1,62,8/21/2018,online,0,0,0,152.1,0,canceled
INN34620,2,0,1,1,meal_plan_1,0,room_type4,4,9/12/2018,online,0,0,0,170,2,not_canceled
INN34621,2,0,2,1,not_selected,0,room_type1,11,5/7/2018,online,0,0,0,109,1,not_canceled
INN34622,0,2,1,4,meal_plan_1,0,room_type2,136,11/28/2018,online,0,0,0,76.16,0,canceled
INN34623,2,0,0,3,not_selected,1,room_type1,141,7/14/2018,online,0,0,0,103.5,1,not_canceled
INN34624,2,0,0,3,meal_plan_1,0,room_type1,35,6/30/2018,online,0,0,0,117.9,0,canceled
INN34625,2,0,0,3,meal_plan_1,0,room_type1,204,5/5/2018,offline,0,0,0,100,0,canceled
INN34626,2,0,2,2,meal_plan_1,0,room_type1,15,2/20/2018,offline,0,0,0,87,0,not_canceled
INN34627,1,0,0,1,meal_plan_2,0,room_type1,6,12/10/2017,online,0,0,0,0,0,not_canceled
INN34628,2,0,0,1,not_selected,0,room_type1,244,9/3/2018,online,0,0,0,85.5,1,canceled
INN34629,2,0,0,2,meal_plan_1,0,room_type2,11,12/11/2017,complementary,0,0,0,0,1,not_canceled
INN34630,1,0,0,3,meal_plan_1,0,room_type1,166,11/1/2018,offline,0,0,0,110,0,canceled
INN34631,2,0,1,2,not_selected,0,room_type1,46,12/16/2018,online,0,0,0,79.2,1,not_canceled
INN34632,2,1,1,2,meal_plan_2,0,room_type1,96,8/12/2018,online,0,0,0,178.65,2,not_canceled
INN34633,2,0,1,3,not_selected,0,room_type1,26,10/3/2018,online,0,0,0,103.76,1,not_canceled
INN34634,2,0,0,1,meal_plan_1,0,room_type1,3,4/21/2018,online,0,0,0,101,2,not_canceled
INN34635,2,0,0,2,meal_plan_2,0,room_type1,102,10/16/2017,offline,0,0,0,101.5,0,canceled
INN34636,2,0,2,2,meal_plan_1,0,room_type1,25,10/9/2018,offline,0,0,0,85,0,not_canceled
INN34637,1,0,0,2,meal_plan_1,0,room_type1,4,6/24/2018,offline,0,0,0,95,0,not_canceled
INN34638,2,0,1,2,meal_plan_1,0,room_type1,159,9/19/2018,offline,0,0,0,144,0,canceled
INN34640,2,0,1,0,not_selected,0,room_type1,3,10/5/2017,online,0,0,0,87.78,1,not_canceled
INN34641,2,0,1,2,meal_plan_1,0,room_type1,78,3/25/2018,offline,0,0,0,100,0,canceled
INN34642,2,0,1,4,not_selected,0,room_type1,178,7/6/2018,online,0,0,0,80.75,1,not_canceled
INN34643,2,0,1,5,not_selected,0,room_type1,85,3/28/2018,online,0,0,0,72.25,2,not_canceled
INN34644,2,0,1,3,meal_plan_1,0,room_type1,122,5/2/2018,online,0,0,0,99.45,0,not_canceled
INN34645,1,0,0,1,meal_plan_1,0,room_type1,0,6/23/2018,online,0,0,0,97,0,not_canceled
INN34646,2,0,2,2,meal_plan_1,0,room_type1,65,12/4/2018,offline,0,0,0,68,1,not_canceled
INN34647,2,0,2,2,meal_plan_1,0,room_type4,36,6/19/2018,online,0,0,0,87.89,1,not_canceled
INN34648,2,0,2,2,meal_plan_1,0,room_type1,174,9/2/2018,online,0,0,0,119.85,1,canceled
INN34649,2,0,0,3,meal_plan_1,0,room_type1,186,8/16/2018,offline,0,0,0,72.25,0,not_canceled
INN34650,2,0,0,2,meal_plan_1,0,room_type1,317,9/15/2018,offline,0,0,0,120,0,canceled
INN34651,2,0,0,2,not_selected,0,room_type1,17,3/9/2018,online,0,0,0,88,1,not_canceled
INN34652,2,0,2,1,meal_plan_1,0,room_type1,282,10/10/2017,offline,0,0,0,76.67,0,not_canceled
INN34653,2,0,1,1,meal_plan_1,0,room_type6,13,8/24/2017,online,0,0,0,153,0,not_canceled
INN34654,2,0,1,3,meal_plan_1,0,room_type1,12,5/30/2018,corporate,0,0,0,111.35,0,not_canceled
INN34655,1,0,0,2,meal_plan_1,0,room_type1,2,1/13/2018,corporate,1,0,1,66,0,not_canceled
INN34656,2,0,1,3,meal_plan_1,0,room_type4,37,10/29/2017,offline,0,0,0,71.25,0,not_canceled
INN34657,2,0,0,2,meal_plan_1,0,room_type1,122,4/15/2018,offline,0,0,0,85,0,not_canceled
INN34658,1,0,0,3,meal_plan_1,0,room_type1,29,11/16/2018,offline,0,0,0,67.5,1,not_canceled
INN34659,2,0,1,2,meal_plan_1,0,room_type1,207,12/30/2018,offline,0,0,0,161.67,0,not_canceled
INN34660,3,0,0,2,meal_plan_1,0,room_type4,145,8/17/2018,online,0,0,0,151.2,0,not_canceled
INN34661,2,0,2,2,meal_plan_1,0,room_type1,134,12/4/2017,offline,0,0,0,65,0,not_canceled
INN34662,1,0,1,2,meal_plan_1,0,room_type1,84,4/25/2018,online,0,0,0,90.9,2,not_canceled
INN34663,2,0,2,3,meal_plan_1,0,room_type1,8,11/27/2018,online,0,0,0,65.54,0,canceled
INN34664,2,1,2,3,meal_plan_2,0,room_type1,121,9/29/2018,online,0,0,0,181.17,2,not_canceled
INN34665,2,0,1,3,meal_plan_1,0,room_type1,265,12/26/2018,online,0,0,0,73.95,0,canceled
INN34666,1,0,1,0,not_selected,0,room_type1,23,10/11/2017,online,0,0,0,114,1,not_canceled
INN34667,2,0,1,3,not_selected,0,room_type1,17,3/17/2018,online,0,0,0,97,0,canceled
INN34668,1,0,0,2,meal_plan_1,0,room_type1,192,6/24/2018,offline,0,0,0,95,0,not_canceled
INN34669,1,0,2,2,meal_plan_1,0,room_type1,163,6/5/2018,offline,0,0,0,100,0,canceled
INN34670,2,0,1,4,meal_plan_1,0,room_type1,64,11/21/2018,online,0,0,0,88.4,2,not_canceled
INN34671,2,0,1,2,meal_plan_1,0,room_type1,191,6/3/2018,offline,0,0,0,132,0,canceled
INN34672,1,0,0,2,meal_plan_2,0,room_type1,6,12/10/2017,online,0,0,0,0,0,not_canceled
INN34673,2,0,1,3,meal_plan_1,0,room_type4,59,9/5/2018,online,0,0,0,123.98,1,not_canceled
INN34674,2,0,2,2,meal_plan_1,0,room_type4,239,10/29/2018,online,0,0,0,101.58,3,not_canceled
INN34675,1,0,0,1,not_selected,0,room_type1,14,11/2/2018,online,0,0,0,100,1,not_canceled
INN34676,1,0,0,1,meal_plan_1,0,room_type1,0,10/20/2017,online,0,0,0,139,0,not_canceled
INN34677,1,0,1,3,meal_plan_1,0,room_type4,3,9/19/2018,aviation,1,0,3,110,0,not_canceled
INN34678,2,0,1,0,meal_plan_1,0,room_type1,8,4/24/2018,online,0,0,0,101,0,canceled
INN34679,1,0,2,3,meal_plan_1,0,room_type1,33,11/6/2018,online,0,0,0,131.88,1,not_canceled
INN34680,1,0,1,2,meal_plan_1,0,room_type1,31,9/16/2018,offline,0,0,0,70,0,not_canceled
INN34681,2,0,0,2,meal_plan_1,0,room_type5,34,10/5/2018,online,0,0,0,144,0,not_canceled
INN34682,2,0,1,3,not_selected,0,room_type1,74,12/19/2018,online,0,0,0,74.8,0,canceled
INN34683,2,0,0,1,not_selected,0,room_type1,54,8/26/2018,online,0,0,0,125.1,0,canceled
INN34684,2,2,2,2,meal_plan_1,0,room_type6,221,7/2/2018,online,0,0,0,187,0,canceled
INN34685,2,0,0,2,meal_plan_1,0,room_type4,75,5/3/2018,online,0,0,0,140.4,1,canceled
INN34686,2,0,0,1,meal_plan_1,0,room_type1,22,9/15/2018,online,0,0,0,159,3,not_canceled
INN34687,2,0,2,2,meal_plan_1,0,room_type1,48,3/20/2018,online,0,0,0,93.5,2,not_canceled
INN34688,2,0,0,1,not_selected,0,room_type1,142,8/3/2018,online,0,0,0,94.5,2,not_canceled
INN34689,2,0,0,1,meal_plan_1,0,room_type1,69,5/10/2018,online,0,0,0,135.9,1,not_canceled
INN34690,2,0,0,3,meal_plan_1,0,room_type1,72,3/31/2018,online,0,0,0,67.22,1,not_canceled
INN34691,2,1,0,2,meal_plan_1,0,room_type1,21,10/4/2018,online,0,0,0,169,1,not_canceled
INN34692,3,0,0,2,meal_plan_1,0,room_type4,37,10/5/2018,online,0,0,0,158.4,2,not_canceled
INN34693,2,0,0,1,meal_plan_1,0,room_type4,35,12/26/2017,online,0,0,0,97,1,not_canceled
INN34694,2,0,1,3,not_selected,0,room_type1,21,11/10/2018,offline,0,0,0,59.5,0,not_canceled
INN34695,2,2,1,0,meal_plan_1,0,room_type6,0,7/11/2018,online,0,0,0,177,0,not_canceled
INN34696,2,0,0,1,meal_plan_1,0,room_type1,30,2/13/2018,online,0,0,0,81.9,0,canceled
INN34697,2,0,2,3,meal_plan_1,0,room_type4,192,7/23/2018,online,0,0,0,99.45,0,canceled
INN34698,1,0,0,2,meal_plan_1,0,room_type1,22,3/16/2018,corporate,0,0,0,89,0,not_canceled
INN34699,2,0,1,3,meal_plan_1,0,room_type1,49,3/21/2018,offline,0,0,0,67.32,0,not_canceled
INN34700,1,0,0,1,meal_plan_1,0,room_type4,1,10/20/2017,online,0,0,0,155,1,not_canceled
INN34701,1,0,0,1,meal_plan_1,0,room_type1,22,9/15/2018,online,0,0,0,149,2,not_canceled
INN34702,2,0,0,2,meal_plan_1,0,room_type1,86,9/24/2017,offline,0,0,0,105,0,not_canceled
INN34703,2,0,2,3,meal_plan_1,0,room_type1,172,10/23/2018,offline,0,0,0,80.75,0,not_canceled
INN34704,2,0,1,3,meal_plan_1,0,room_type4,160,10/3/2018,online,0,0,0,132.3,0,canceled
INN34705,1,0,0,1,meal_plan_1,0,room_type1,3,10/13/2018,online,0,0,0,130,2,not_canceled
INN34706,1,0,0,1,meal_plan_1,0,room_type1,152,1/20/2018,offline,0,0,0,71,0,not_canceled
INN34707,3,0,1,0,meal_plan_1,0,room_type4,28,9/12/2018,online,0,0,0,146,3,not_canceled
INN34708,2,0,2,1,meal_plan_1,0,room_type1,15,12/5/2017,offline,0,0,0,38.67,1,not_canceled
INN34709,2,0,2,1,not_selected,0,room_type1,84,9/4/2018,online,0,0,0,125.1,2,not_canceled
INN34710,2,0,1,2,meal_plan_1,0,room_type1,91,9/30/2018,offline,0,0,0,80,0,not_canceled
INN34711,3,0,1,1,meal_plan_1,0,room_type4,46,5/16/2018,online,0,0,0,163.8,2,not_canceled
INN34712,2,0,0,1,meal_plan_1,0,room_type2,71,10/7/2018,online,0,0,0,108,1,not_canceled
INN34713,2,0,2,1,not_selected,0,room_type1,19,6/26/2018,online,0,0,0,119,1,not_canceled
INN34714,3,0,1,1,meal_plan_1,0,room_type4,1,4/4/2018,online,0,0,0,137,1,not_canceled
INN34715,2,0,1,1,not_selected,0,room_type1,24,7/23/2018,online,0,0,0,139,1,not_canceled
INN34716,2,0,0,2,meal_plan_1,0,room_type1,1,10/14/2017,offline,0,0,0,100.8,0,not_canceled
INN34717,2,1,0,1,meal_plan_1,0,room_type1,13,8/7/2017,online,0,0,0,75,1,not_canceled
INN34718,2,0,1,1,meal_plan_2,0,room_type1,247,6/6/2018,offline,0,0,0,115,1,canceled
INN34719,3,0,0,1,meal_plan_1,0,room_type1,10,9/24/2017,online,0,0,0,161,2,not_canceled
INN34720,2,0,0,1,meal_plan_1,0,room_type1,105,4/6/2018,offline,0,0,0,75,0,canceled
INN34721,0,2,0,3,meal_plan_1,0,room_type2,76,9/21/2018,online,0,0,0,127.38,3,not_canceled
INN34722,2,0,0,2,meal_plan_1,0,room_type1,2,9/30/2017,online,0,0,0,126,1,not_canceled
INN34723,1,0,1,1,meal_plan_1,0,room_type1,0,10/12/2017,complementary,1,0,8,0,1,not_canceled
INN34724,2,0,1,1,not_selected,0,room_type1,41,4/4/2018,online,0,0,0,107.1,1,canceled
INN34725,2,0,0,2,meal_plan_1,0,room_type1,317,9/15/2018,offline,0,0,0,120,0,canceled
INN34726,3,0,2,3,meal_plan_1,0,room_type4,7,5/29/2018,online,0,0,0,141.95,2,not_canceled
INN34727,2,0,1,5,meal_plan_1,0,room_type1,166,8/2/2018,offline,0,0,0,72.25,0,canceled
INN34728,1,0,2,1,meal_plan_1,0,room_type1,1,2/28/2018,offline,0,0,0,60,0,canceled
INN34729,2,0,2,2,meal_plan_1,0,room_type4,17,10/2/2017,online,0,0,0,121.75,1,not_canceled
INN34730,2,0,0,2,meal_plan_2,0,room_type1,239,6/15/2018,offline,0,0,0,112.2,0,canceled
INN34731,0,2,1,1,meal_plan_1,0,room_type2,178,8/27/2018,online,0,0,0,88.77,0,canceled
INN34732,1,0,2,2,meal_plan_1,0,room_type4,4,4/10/2018,online,0,0,0,135,0,canceled
INN34733,1,0,2,1,meal_plan_1,0,room_type1,1,2/28/2018,offline,0,0,0,60,0,canceled
INN34734,3,0,1,4,meal_plan_1,0,room_type4,55,9/7/2018,online,0,0,0,122.4,2,not_canceled
INN34735,2,0,0,3,meal_plan_1,0,room_type1,150,3/17/2018,online,0,0,0,65.83,2,not_canceled
INN34736,1,0,0,3,meal_plan_1,0,room_type1,58,1/27/2018,offline,0,0,0,80.67,1,not_canceled
